"","Institution","InstitutionLabel","AffiliationTypeLabel","Rechtsform","RechtsformLabel","Konsortium","KonsortiumLabel","Stadt","StadtLabel","Bundesland","BundeslandLabel"
"3251","http://www.wikidata.org/entity/Q23044799","UNU-FLORES","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3252","http://www.wikidata.org/entity/Q23044799","UNU-FLORES","Beteiligter","http://www.wikidata.org/entity/Q854218","System der Vereinten Nationen","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3253","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Hauptantragssteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3254","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Hauptantragssteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3255","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Hauptantragssteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3256","http://www.wikidata.org/entity/Q883545","Helmholtz-Zentrum Dresden-Rossendorf","Mitantragsteller","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3257","http://www.wikidata.org/entity/Q883545","Helmholtz-Zentrum Dresden-Rossendorf","Mitantragsteller","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3258","http://www.wikidata.org/entity/Q323270","SLUB","Mitantragsteller","http://www.wikidata.org/entity/Q856234","Universitätsbibliothek","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3259","http://www.wikidata.org/entity/Q323270","SLUB","Mitantragsteller","http://www.wikidata.org/entity/Q7075","Bibliothek","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3260","http://www.wikidata.org/entity/Q323270","SLUB","Mitantragsteller","http://www.wikidata.org/entity/Q1386438","Staatsbibliothek","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3261","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3262","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3263","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q98380344","NFDI4ING","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3264","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98380337","GHGA","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3265","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q98380337","GHGA","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3266","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q98380337","GHGA","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3267","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3268","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542637","PUNCH4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3269","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3270","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q108542637","PUNCH4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3271","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q108542422","NFDI4DataScience","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3272","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q108542637","PUNCH4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3273","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q113501071","NFDIxCS","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3274","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q113543313","NFDI4Immuno","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3275","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q113544452","Base4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3276","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q113501071","NFDIxCS","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3277","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q113543313","NFDI4Immuno","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3278","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q62078547","staatliche Forschungsuniversität","http://www.wikidata.org/entity/Q113544452","Base4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3279","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q113501071","NFDIxCS","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3280","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q113543313","NFDI4Immuno","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3281","http://www.wikidata.org/entity/Q158158","Technische Universität Dresden","Mitantragsteller","http://www.wikidata.org/entity/Q115427560","Exzellenzuniversität","http://www.wikidata.org/entity/Q113544452","Base4NFDI","http://www.wikidata.org/entity/Q1731","Dresden","http://www.wikidata.org/entity/Q1202","Sachsen"
"3282","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3283","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)",NA,NA,"http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3284","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q5028741","Campusuniversität",NA,NA,"http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3285","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3286","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3287","http://www.wikidata.org/entity/Q689854","Technische Universität Bergakademie Freiberg","Beteiligter","http://www.wikidata.org/entity/Q5028741","Campusuniversität","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q14819","Freiberg","http://www.wikidata.org/entity/Q1202","Sachsen"
"3288","http://www.wikidata.org/entity/Q798038","Bach-Archiv Leipzig","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q166118","Archiv",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3289","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q22806","Nationalbibliothek",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3290","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3291","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3292","http://www.wikidata.org/entity/Q28008912","Institut für Angewandte Informatik","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3293","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1664720","Institut",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3294","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q13226383","Anlage",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3295","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3296","http://www.wikidata.org/entity/Q451079","Sächsische Akademie der Wissenschaften","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3297","http://www.wikidata.org/entity/Q451079","Sächsische Akademie der Wissenschaften","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3298","http://www.wikidata.org/entity/Q111608177","Tanzarchiv Leipzig e.V.","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3299","http://www.wikidata.org/entity/Q111608177","Tanzarchiv Leipzig e.V.","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q27030941","Facharchiv",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3300","http://www.wikidata.org/entity/Q154804","Universität Leipzig","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q875538","staatliche Universität",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3301","http://www.wikidata.org/entity/Q154804","Universität Leipzig","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3302","http://www.wikidata.org/entity/Q154804","Universität Leipzig","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1767829","Volluniversität",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3303","http://www.wikidata.org/entity/Q154804","Universität Leipzig","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber",NA,NA,"http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3304","http://www.wikidata.org/entity/Q798038","Bach-Archiv Leipzig","Beteiligter","http://www.wikidata.org/entity/Q166118","Archiv","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3305","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q22806","Nationalbibliothek","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3306","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q22806","Nationalbibliothek","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3307","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q22806","Nationalbibliothek","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3308","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3309","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3310","http://www.wikidata.org/entity/Q27302","Deutsche Nationalbibliothek","Beteiligter","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3311","http://www.wikidata.org/entity/Q1205569","Deutsches Biomasseforschungszentrum","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3312","http://www.wikidata.org/entity/Q1205569","Deutsches Biomasseforschungszentrum","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q113486316","FAIRagro","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3313","http://www.wikidata.org/entity/Q1205569","Deutsches Biomasseforschungszentrum","Beteiligter","http://www.wikidata.org/entity/Q17990971","öffentliches Unternehmen","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3314","http://www.wikidata.org/entity/Q1205569","Deutsches Biomasseforschungszentrum","Beteiligter","http://www.wikidata.org/entity/Q17990971","öffentliches Unternehmen","http://www.wikidata.org/entity/Q113486316","FAIRagro","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3315","http://www.wikidata.org/entity/Q1206134","Deutsches Zentrum für integrative Biodiversitätsforschung","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3316","http://www.wikidata.org/entity/Q1206134","Deutsches Zentrum für integrative Biodiversitätsforschung","Beteiligter","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3317","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q96678459","NFDI4Chem","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3318","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3319","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3320","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3321","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q113486316","FAIRagro","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3322","http://www.wikidata.org/entity/Q880999","Helmholtz-Zentrum für Umweltforschung – UFZ","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3323","http://www.wikidata.org/entity/Q28008912","Institut für Angewandte Informatik","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3324","http://www.wikidata.org/entity/Q1813740","Leibniz-Institut für Länderkunde","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3325","http://www.wikidata.org/entity/Q1813740","Leibniz-Institut für Länderkunde","Beteiligter","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3326","http://www.wikidata.org/entity/Q1813740","Leibniz-Institut für Länderkunde","Beteiligter","http://www.wikidata.org/entity/Q2385804","Bildungseinrichtung","http://www.wikidata.org/entity/Q98380341","NFDI4Biodiversity","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3327","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","Beteiligter","http://www.wikidata.org/entity/Q1664720","Institut","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3328","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","Beteiligter","http://www.wikidata.org/entity/Q13226383","Anlage","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3329","http://www.wikidata.org/entity/Q1607075","Leibniz-Institut für Troposphärenforschung","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542504","NFDI4Earth","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3330","http://www.wikidata.org/entity/Q682926","Max-Planck-Institut für evolutionäre Anthropologie","Beteiligter","http://www.wikidata.org/entity/Q6019423","Max-Planck-Institut","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3331","http://www.wikidata.org/entity/Q451079","Sächsische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q414147","Akademie der Wissenschaften","http://www.wikidata.org/entity/Q98271443","Text+","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3332","http://www.wikidata.org/entity/Q451079","Sächsische Akademie der Wissenschaften","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98271443","Text+","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3333","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3334","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3335","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3336","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q113500855","NFDI4BIOIMAGE","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3337","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3338","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3339","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1365560","Fachhochschule (Deutschland)","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
"3340","http://www.wikidata.org/entity/Q154804","Universität Leipzig","Beteiligter","http://www.wikidata.org/entity/Q1767829","Volluniversität","http://www.wikidata.org/entity/Q98229157","NFDI4Objects","http://www.wikidata.org/entity/Q2079","Leipzig","http://www.wikidata.org/entity/Q1202","Sachsen"
